Age,Height (cm),Weight (kg),BMI,Disease,Injury,Focus Goals,Profile Level,Gender,Day 1 - Sunday,Day 2 - Monday,Day 3 - Tuesday,Day 4 - Wednesday,Day 5 - Thursday,Day 6 - Friday,Day 7 - Saturday
43,149.0,51.9,23.38,Fatty Liver,Regular,Maintenance,Intermediate,Female,Rest & Recovery,"Overhead Shoulder Press, Incline Dumbbell Row, Lat Pulldown","Step-Ups, Romanian Deadlift, Walking Lunges","Ab Wheel Rollout, Cable Crunch, Bicycle Crunches","Diamond Push-Ups, Reverse Fly, Bent-Over Barbell Row","Hollow Body Hold, Bicycle Crunches, Leg Raises","Breathing Exercises, Elliptical Trainer 20min, Aqua Aerobics"
30,179.6,83.7,25.95,Regular,Ankle Injury,Fat Loss,Advance,Male,"Tricep Pushdown, Push-Ups, Overhead Shoulder Press, Front Raise","Pull-Ups, Concentration Curl, Rear Delt Fly, Lat Pulldown","Leg Raises, Hollow Body Hold, Dragon Flag, Ab Wheel Rollout","Face Pulls, Wide-Grip Lat Pulldown, Cable Chest Fly, Tricep Overhead Extension","Seated Dumbbell Press, Resistance Band Rows, Seated Lat Pulldown, Seated Face Pulls","Machine Row, Band Pull-Apart, Ab Wheel Rollout, Dumbbell Row",Rest & Recovery
41,165.0,79.8,29.31,Weak Immunity,Regular,Muscle Gain,Advance,Male,Rest & Recovery,"Dips, Cable Lateral Raise, Tricep Overhead Extension, Diamond Push-Ups","Barbell Bicep Curl, EZ Bar Curl, Rear Delt Fly, T-Bar Row","Romanian Deadlift, Bulgarian Split Squat, Sumo Deadlift, Calf Raises","Machine Chest Press, Incline Dumbbell Fly, Push-Ups, Barbell Bench Press","Wood Chops, Lat Pulldown, Mountain Climbers, Decline Sit-Ups","Leg Curl, Lateral Band Walk, Box Jumps, Bulgarian Split Squat"
62,173.6,101.0,33.51,Anemia,Regular,Fat Loss,Beginner,Male,Rest & Recovery,"Incline Dumbbell Press, Dumbbell Lateral Raise, Dumbbell Chest Press","Barbell Squat, Lateral Band Walk, Cable Kickback","Hammer Curl, Rear Delt Fly, Machine Row","Hack Squat, Lateral Band Walk, Plank","Treadmill Running 20min, Wood Chops, Pallof Press","Incline Dumbbell Fly, Barbell Bench Press, Incline Dumbbell Row"
45,161.4,60.6,23.26,Post Pregnancy Weakness,Regular,Muscle Gain,Intermediate,Female,Rest & Recovery,"Cable Lateral Raise, Overhead Shoulder Press, Close-Grip Bench Press","Concentration Curl, Cable Bicep Curl, Chest-Supported Row","Box Jumps, Lateral Band Walk, Romanian Deadlift","Cable Chest Fly, Cable Lateral Raise, Skull Crushers","Wood Chops, Leg Raises, EZ Bar Curl","Cable Kickback, Wall Sit, Lateral Band Walk"
33,149.3,48.1,21.58,Regular,Shoulder Injury,Muscle Gain,Advance,Female,"Outer Thigh Machine, Inner Thigh Machine, Supine Hamstring Stretch, Walking Lunges","Goblet Squat, Walking Lunges, Calf Raises, Leg Press","Glute Bridge, Lying Hip Abduction, Outer Thigh Machine, Seated Hip Flexor Stretch","Barbell Squat, Bulgarian Split Squat, Step-Ups, Box Jumps","Dragon Flag, Crunches, Reverse Crunch, Decline Sit-Ups","Hip Thrust, Barbell Squat, Romanian Deadlift, Lateral Band Walk",Rest & Recovery
17,148.8,59.2,26.74,Migraine,Shin Splints,Muscle Gain,Beginner,Female,"Arnold Press, Front Raise, Machine Chest Press","Wide-Grip Lat Pulldown, T-Bar Row, Rear Delt Fly","Leg Raises, Side Plank, Reverse Crunch","Barbell Bicep Curl, Arnold Press, Pull-Ups","Resistance Band Rows, Chest-Supported Row, Seated Dumbbell Press","Cable Bicep Curl, Face Pulls, Incline Dumbbell Row",Rest & Recovery
47,162.9,47.4,17.86,Sleep Apnea,Regular,Muscle Gain,Advance,Female,Rest & Recovery,"Dumbbell Chest Press, Arnold Press, Incline Dumbbell Fly, Front Raise","Wide-Grip Lat Pulldown, Barbell Bicep Curl, T-Bar Row, Concentration Curl","Leg Extension, Bulgarian Split Squat, Walking Lunges, Seated Calf Raise","Decline Push-Ups, Machine Chest Press, Incline Dumbbell Press, Incline Dumbbell Fly","Bent-Over Barbell Row, Cable Crunch, Side Plank, Mountain Climbers","Cable Kickback, Barbell Squat, Calf Raises, Lateral Band Walk"
52,159.1,80.7,31.88,Regular,Regular,Fat Loss,Advance,Female,Rest & Recovery,"Dips, Incline Dumbbell Press, Incline Dumbbell Fly, Skull Crushers","Walking Lunges, Hack Squat, Donkey Kicks, Box Jumps","Concentration Curl, Machine Row, Lat Pulldown, Bent-Over Barbell Row","Dead Bug, Reverse Crunch, Bicycle Crunches, Leg Extension","Ab Wheel Rollout, Rowing Machine 15min, V-Ups, Cycling Sprint","Hammer Curl, Face Pulls, Close-Grip Bench Press, Dumbbell Chest Press"
52,161.7,101.6,38.86,Regular,Groin Injury,Fat Loss,Advance,Male,"Incline Dumbbell Fly, Dumbbell Lateral Raise, Diamond Push-Ups, Push-Ups","Preacher Curl, Rear Delt Fly, Band Pull-Apart, Pull-Ups","V-Ups, Hanging Knee Raise, Pallof Press, Ab Wheel Rollout","Lat Pulldown, Tricep Overhead Extension, Cable Lateral Raise, Preacher Curl","Seated Shoulder Press, Seated Tricep Extension, Cable Chest Fly, Resistance Band Rows","Reverse Crunch, Incline Dumbbell Row, Plank, Wide-Grip Lat Pulldown",Rest & Recovery
37,179.4,71.5,22.22,High Triglycerides,Regular,Muscle Gain,Advance,Male,Rest & Recovery,"Dumbbell Chest Press, Decline Push-Ups, Diamond Push-Ups, Dips","Chest-Supported Row, Lat Pulldown, Pull-Ups, Seated Cable Row","Cable Kickback, Calf Raises, Wall Sit, Seated Calf Raise","Incline Dumbbell Fly, Diamond Push-Ups, Cable Chest Fly, Incline Dumbbell Press","Machine Row, Russian Twists, Leg Raises, Cable Crunch","Hack Squat, Leg Press, Romanian Deadlift, Step-Ups"
60,152.2,70.4,30.39,Arthritis,Foot Fracture,Fat Loss,Beginner,Female,"Arnold Press, Incline Dumbbell Fly, Tricep Pushdown","Reverse Fly, Cable Bicep Curl, Bent-Over Barbell Row","Bird Dog, Russian Twists, Hanging Knee Raise","Machine Chest Press, Skull Crushers, Cable Lateral Raise","Seated Lat Pulldown, Seated Dumbbell Press, Seated Arnold Press","Seated Cable Row, Preacher Curl, Bent-Over Barbell Row",Rest & Recovery
55,150.4,50.0,22.1,Regular,Chest Injury,Muscle Gain,Intermediate,Female,"Barbell Squat, Supine Hamstring Stretch, Romanian Deadlift","Leg Press, Leg Curl, Lateral Band Walk","Seated Calf Raise, Seated Hip Flexor Stretch, Supine Hamstring Stretch","Walking Lunges, Calf Raises, Goblet Squat","Side Plank, Bicycle Crunches, Mountain Climbers","Leg Curl, Walking Lunges, Calf Raises",Rest & Recovery
50,172.7,64.3,21.56,Constipation,Regular,Maintenance,Beginner,Male,Rest & Recovery,"Overhead Shoulder Press, Chest-Supported Row, Dumbbell Lateral Raise","Cable Kickback, Romanian Deadlift, Leg Curl","Nordic Walking, Aqua Aerobics, Mountain Climbers","Reverse Fly, Dumbbell Row, Close-Grip Bench Press","Donkey Kicks, Step-Ups, Calf Raises","Nordic Walking, Low-Impact Aerobics, Stretching Routine"
20,150.1,62.6,27.79,Muscle Weakness,Regular,Muscle Gain,Beginner,Female,Rest & Recovery,"Skull Crushers, Dips, Push-Ups","Yoga 30min, Brisk Walking 30min, Hanging Knee Raise","Box Jumps, Dumbbell Row, Wide-Grip Lat Pulldown","Hollow Body Hold, Skull Crushers, Arnold Press","Lateral Band Walk, Step-Ups, Preacher Curl",Rest & Recovery
31,157.5,52.3,21.08,Regular,Elbow Injury,Muscle Gain,Advance,Female,"Inner Thigh Machine, Barbell Squat, Walking Lunges, Lying Quad Stretch","Lateral Band Walk, Cable Kickback, Glute Bridge, Hack Squat","Seated Calf Raise, Glute Bridge, Lying Quad Stretch, Lying Hip Abduction","Hack Squat, Wall Sit, Hip Thrust, Bulgarian Split Squat","Pallof Press, Hanging Knee Raise, Cable Crunch, Bicycle Crunches","Walking Lunges, Calf Raises, Hip Thrust, Romanian Deadlift",Rest & Recovery
43,160.0,64.0,25.0,Tennis Elbow,Rib Fracture,Maintenance,Beginner,Female,Rest & Recovery,Rest & Recovery,Rest & Recovery,Rest & Recovery,Rest & Recovery,Rest & Recovery,Rest & Recovery
47,150.4,45.2,19.98,Regular,Stress Fracture,Muscle Gain,Beginner,Female,"Skull Crushers, Dumbbell Chest Press, Decline Push-Ups","Lat Pulldown, Machine Row, EZ Bar Curl","Bicycle Crunches, Mountain Climbers, Wood Chops","Dumbbell Row, T-Bar Row, Preacher Curl","Cable Chest Fly, Seated Dumbbell Press, Chest-Supported Row","Flutter Kicks, Seated Cable Row, Preacher Curl",Rest & Recovery
18,167.9,88.1,31.25,Regular,Sprained Wrist,Fat Loss,Advance,Male,"Walking Lunges, Seated Leg Curl, Barbell Squat, Lying Hip Abduction","Cable Kickback, Walking Lunges, Leg Extension, Calf Raises","Supine Hamstring Stretch, Seated Calf Raise, Seated Leg Curl, Lying Hip Abduction","Calf Raises, Sumo Deadlift, Glute Bridge, Seated Calf Raise","Mountain Climbers, Dead Bug, Crunches, Hanging Knee Raise","Goblet Squat, Hack Squat, Lateral Band Walk, Inner Thigh Machine",Rest & Recovery
49,175.0,75.2,24.56,Regular,Regular,Maintenance,Intermediate,Male,Rest & Recovery,"Hammer Curl, Reverse Fly, Close-Grip Bench Press","Donkey Kicks, Box Jumps, Leg Curl","Russian Twists, Flutter Kicks, Brisk Walking 30min","Machine Row, Seated Cable Row, Lat Pulldown","Crunches, Cable Kickback, Glute Bridge","Stationary Cycling 20min, Low-Impact Aerobics, Breathing Exercises"
19,163.7,83.3,31.08,Kidney Disease,Regular,Fat Loss,Beginner,Male,Rest & Recovery,"Diamond Push-Ups, Tricep Overhead Extension, Front Raise","Barbell Squat, Box Jumps, Calf Raises","Lat Pulldown, Cable Bicep Curl, Incline Dumbbell Row","Bicycle Crunches, Sumo Deadlift, Mountain Climbers","Dead Bug, Ab Wheel Rollout, Dragon Flag","Incline Dumbbell Row, T-Bar Row, Push-Ups"
49,176.9,93.1,29.75,Regular,Stress Fracture,Fat Loss,Beginner,Male,"Dips, Cable Lateral Raise, Incline Dumbbell Press","Machine Row, EZ Bar Curl, Cable Bicep Curl","Hanging Knee Raise, Decline Sit-Ups, Hollow Body Hold","Chest-Supported Row, Machine Chest Press, Skull Crushers","Seated Lat Pulldown, Cable Chest Fly, Seated Cable Row","Barbell Bicep Curl, Dragon Flag, Hollow Body Hold",Rest & Recovery
29,158.5,60.3,24.0,Regular,Regular,Maintenance,Beginner,Female,Rest & Recovery,"Band Pull-Apart, Wide-Grip Lat Pulldown, Concentration Curl","Hack Squat, Leg Press, Seated Calf Raise","Reverse Crunch, Light Swimming, Brisk Walking 30min","Reverse Fly, Machine Row, Band Pull-Apart","Leg Press, Plank, Cable Kickback","Nordic Walking, Slow Jogging 15min, Stationary Cycling 20min"
48,162.2,49.1,18.66,Regular,Regular,Maintenance,Intermediate,Female,Rest & Recovery,"Dumbbell Lateral Raise, Cable Bicep Curl, Concentration Curl","Box Jumps, Lateral Band Walk, Seated Calf Raise","Mountain Climbers, Aqua Aerobics, Hanging Knee Raise","Skull Crushers, Lat Pulldown, Overhead Shoulder Press","Leg Extension, Walking Lunges, Barbell Squat","Nordic Walking, Elliptical Trainer 20min, Stretching Routine"
19,167.2,88.3,31.59,Spondylitis,Spinal Injury,Fat Loss,Advance,Male,"Machine Chest Press, Leg Press, Face Pulls, Seated Dumbbell Press","Leg Press, Seated Calf Raise, Hip Abduction Machine, Lying Glute Bridge","Seated Arnold Press, Seated Face Pulls, Resistance Band Rows, Seated Lat Pulldown","Machine Chest Press, Chest-Supported Row, Seated Leg Extension, Leg Press","Russian Twists, Crunches, Bicycle Crunches, Plank","Yoga 30min, Face Pulls, Brisk Walking 30min, Seated Dumbbell Press",Rest & Recovery
37,168.8,100.1,35.13,Regular,Regular,Fat Loss,Beginner,Male,Rest & Recovery,"Cable Lateral Raise, Machine Chest Press, Tricep Pushdown","Barbell Squat, Leg Press, Bulgarian Split Squat","Barbell Bicep Curl, Incline Dumbbell Row, Bent-Over Barbell Row","Wood Chops, Decline Sit-Ups, Sumo Deadlift","Box Jumps, Cycling Sprint, Ab Wheel Rollout","Incline Dumbbell Fly, Cable Chest Fly, Tricep Overhead Extension"
56,150.4,67.8,29.97,Regular,Shin Splints,Fat Loss,Intermediate,Female,"Arnold Press, Cable Lateral Raise, Incline Dumbbell Fly","Barbell Bicep Curl, Reverse Fly, Preacher Curl","Decline Sit-Ups, Bird Dog, Hanging Knee Raise","Arnold Press, T-Bar Row, EZ Bar Curl","Seated Dumbbell Press, Machine Chest Press, Seated Cable Row","Machine Row, Reverse Crunch, Ab Wheel Rollout",Rest & Recovery
60,150.1,66.4,29.47,Underweight,Calf Injury,Maintenance,Beginner,Female,"Front Raise, Skull Crushers, Cable Chest Fly","EZ Bar Curl, Chest-Supported Row, Hammer Curl","Bicycle Crunches, Wood Chops, Russian Twists","Cable Chest Fly, Band Pull-Apart, Barbell Bench Press","Seated Bicep Curl, Machine Chest Press, Seated Shoulder Press","Lat Pulldown, Reverse Crunch, Preacher Curl",Rest & Recovery
30,156.5,74.3,30.34,Asthma,Regular,Fat Loss,Beginner,Female,"Elliptical Trainer 20min, Nordic Walking, Breathing Exercises","Seated Lat Pulldown, Seated Dumbbell Press, Seated Arnold Press","Brisk Walking 30min, Slow Jogging 15min, Aqua Aerobics","Seated Dumbbell Press, Resistance Band Rows, Machine Chest Press","Aqua Aerobics, Slow Jogging 15min, Stationary Cycling 20min","Chest-Supported Row, Seated Cable Row, Seated Face Pulls",Rest & Recovery
33,168.6,84.9,29.87,Liver Disorder,Regular,Fat Loss,Advance,Male,Rest & Recovery,"Dips, Push-Ups, Machine Chest Press, Tricep Pushdown","Barbell Squat, Goblet Squat, Leg Press, Box Jumps","Barbell Bicep Curl, Cable Bicep Curl, Seated Cable Row, Reverse Fly","Plank, Wood Chops, Crunches, Hack Squat","Pallof Press, Jump Rope 10min, Dead Bug, Mountain Climbers","T-Bar Row, Hammer Curl, Cable Lateral Raise, Rear Delt Fly"
57,167.6,83.0,29.55,Depression,Regular,Fat Loss,Advance,Male,Rest & Recovery,"Tricep Pushdown, Diamond Push-Ups, Dumbbell Lateral Raise, Overhead Shoulder Press","Wall Sit, Barbell Squat, Leg Extension, Hack Squat","Seated Cable Row, Cable Bicep Curl, Hammer Curl, Incline Dumbbell Row","Glute Bridge, V-Ups, Seated Calf Raise, Donkey Kicks","Rowing Machine 15min, Flutter Kicks, Battle Ropes, Russian Twists","Dips, Dumbbell Chest Press, T-Bar Row, Incline Dumbbell Fly"
52,181.7,64.5,19.54,Tennis Elbow,Regular,Muscle Gain,Advance,Male,Rest & Recovery,"Push-Ups, Arnold Press, Diamond Push-Ups, Tricep Pushdown","Preacher Curl, Rear Delt Fly, Hammer Curl, Dumbbell Row","Bulgarian Split Squat, Glute Bridge, Seated Calf Raise, Calf Raises","Cable Lateral Raise, Incline Dumbbell Press, Machine Chest Press, Diamond Push-Ups","Leg Raises, Dead Bug, Seated Cable Row, Bird Dog","Hack Squat, Sumo Deadlift, Hip Thrust, Step-Ups"
20,172.7,75.7,25.38,Regular,Regular,Muscle Gain,Intermediate,Male,Rest & Recovery,"Dips, Diamond Push-Ups, Cable Chest Fly","Face Pulls, Barbell Bicep Curl, T-Bar Row","Bulgarian Split Squat, Lateral Band Walk, Leg Curl","Front Raise, Close-Grip Bench Press, Machine Chest Press","Dead Bug, Dumbbell Row, Pull-Ups","Goblet Squat, Sumo Deadlift, Calf Raises"
51,169.2,84.1,29.38,Regular,Sprained Ankle,Maintenance,Advance,Male,"Dips, Overhead Shoulder Press, Tricep Pushdown, Decline Push-Ups","EZ Bar Curl, Machine Row, Dumbbell Row, Wide-Grip Lat Pulldown","Hollow Body Hold, Bird Dog, Side Plank, Bicycle Crunches","Barbell Bench Press, Machine Row, Dumbbell Chest Press, Overhead Shoulder Press","Seated Shoulder Press, Cable Chest Fly, Resistance Band Rows, Seated Bicep Curl","Bicycle Crunches, Lat Pulldown, Incline Dumbbell Row, Reverse Crunch",Rest & Recovery
64,160.8,60.1,23.24,Arthritis,Regular,Muscle Gain,Beginner,Male,Rest & Recovery,"Glute Bridge, Barbell Bench Press, Cable Lateral Raise","Elliptical Trainer 20min, Aqua Aerobics, Dead Bug","Wall Sit, Glute Bridge, Lateral Band Walk","Leg Raises, Push-Ups, Skull Crushers","Reverse Fly, Rear Delt Fly, Hammer Curl",Rest & Recovery
19,160.7,52.2,20.21,Regular,Regular,Maintenance,Beginner,Female,Rest & Recovery,"Cable Bicep Curl, Incline Dumbbell Fly, Overhead Shoulder Press","Glute Bridge, Donkey Kicks, Goblet Squat","Hollow Body Hold, Flutter Kicks, Aqua Aerobics","Machine Row, Cable Lateral Raise, Dips","Romanian Deadlift, Dragon Flag, Decline Sit-Ups","Gentle Yoga, Slow Jogging 15min, Aqua Aerobics"
17,166.3,83.7,30.27,Regular,Dislocated Knee,Fat Loss,Intermediate,Female,"Cable Chest Fly, Dumbbell Chest Press, Decline Push-Ups","Lat Pulldown, Preacher Curl, Reverse Fly","Dead Bug, Wood Chops, Dragon Flag","Pull-Ups, EZ Bar Curl, Concentration Curl","Resistance Band Rows, Seated Dumbbell Press, Cable Chest Fly","Russian Twists, EZ Bar Curl, Incline Dumbbell Row",Rest & Recovery
38,160.2,89.2,34.76,IBS,Wrist Injury,Fat Loss,Intermediate,Female,"Inner Thigh Machine, Seated Leg Extension, Supine Hamstring Stretch","Lateral Band Walk, Donkey Kicks, Cable Kickback","Lying Hip Abduction, Seated Calf Raise, Inner Thigh Machine","Barbell Squat, Leg Press, Cable Kickback","Crunches, Mountain Climbers, Bird Dog","Seated Hip Flexor Stretch, Seated Leg Curl, Leg Extension",Rest & Recovery
49,163.4,51.1,19.14,Regular,Regular,Maintenance,Advance,Female,Rest & Recovery,"Preacher Curl, Reverse Fly, Decline Push-Ups, Lat Pulldown","Wall Sit, Glute Bridge, Leg Curl, Barbell Squat","Gentle Yoga, Slow Jogging 15min, Ab Wheel Rollout, Russian Twists","Dips, Machine Chest Press, Rear Delt Fly, Chest-Supported Row","Romanian Deadlift, Russian Twists, Cable Crunch, Side Plank","Yoga 30min, Stationary Cycling 20min, Brisk Walking 30min"
20,181.9,109.9,33.21,Anxiety,Chest Injury,Fat Loss,Intermediate,Male,"Walking Lunges, Goblet Squat, Romanian Deadlift","Leg Extension, Seated Calf Raise, Bulgarian Split Squat","Seated Calf Raise, Seated Hip Flexor Stretch, Seated Leg Curl","Box Jumps, Step-Ups, Romanian Deadlift","Cable Crunch, Bicycle Crunches, Decline Sit-Ups","Leg Extension, Walking Lunges, Wall Sit",Rest & Recovery
35,151.1,61.8,27.07,Vitamin D Deficiency,Ligament Tear,Maintenance,Advance,Female,Rest & Recovery,"Barbell Bench Press, Incline Dumbbell Row, Tricep Overhead Extension, Seated Cable Row","Leg Extension, Leg Curl, Cable Kickback, Hip Thrust","Elliptical Trainer 20min, Flutter Kicks, Decline Sit-Ups, Gentle Yoga","Tricep Overhead Extension, Wide-Grip Lat Pulldown, Rear Delt Fly, Cable Chest Fly","Box Jumps, Side Plank, Cable Crunch, Leg Extension","Gentle Yoga, Slow Jogging 15min, Light Swimming"
55,163.8,88.8,33.1,Regular,Sprained Ankle,Fat Loss,Advance,Female,"Incline Dumbbell Fly, Overhead Shoulder Press, Arnold Press, Front Raise","Hammer Curl, Incline Dumbbell Row, Wide-Grip Lat Pulldown, Machine Row","Dragon Flag, Wood Chops, Side Plank, Bird Dog","Barbell Bicep Curl, Pull-Ups, Face Pulls, Cable Bicep Curl","Seated Bicep Curl, Seated Dumbbell Press, Seated Arnold Press, Cable Chest Fly","Bicycle Crunches, Rear Delt Fly, Reverse Fly, Concentration Curl",Rest & Recovery
17,164.8,67.8,24.96,Anemia,Regular,Maintenance,Beginner,Female,Rest & Recovery,"Chest-Supported Row, Cable Chest Fly, Machine Chest Press","Bulgarian Split Squat, Romanian Deadlift, Leg Press","Ab Wheel Rollout, Stationary Cycling 20min, Plank","Diamond Push-Ups, Preacher Curl, Band Pull-Apart","V-Ups, Dead Bug, Bulgarian Split Squat","Nordic Walking, Stationary Cycling 20min, Yoga 30min"
38,181.3,77.0,23.43,Bronchitis,Fractured Collarbone,Muscle Gain,Beginner,Male,"Breathing Exercises, Gentle Yoga, Nordic Walking","Seated Bicep Curl, Seated Cable Row, Seated Shoulder Press","Stretching Routine, Breathing Exercises, Yoga 30min","Chest-Supported Row, Seated Lat Pulldown, Seated Tricep Extension","Stretching Routine, Gentle Yoga, Breathing Exercises","Bicycle Crunches, Cable Chest Fly, Russian Twists",Rest & Recovery
33,164.2,49.5,18.36,Stress,Patella Injury,Muscle Gain,Beginner,Female,"Machine Chest Press, Dips, Front Raise","T-Bar Row, Rear Delt Fly, Seated Cable Row","Crunches, Pallof Press, Hanging Knee Raise","Bent-Over Barbell Row, Barbell Bicep Curl, Dumbbell Row","Seated Lat Pulldown, Seated Dumbbell Press, Seated Bicep Curl","Plank, Cable Bicep Curl, Mountain Climbers",Rest & Recovery
22,179.4,73.4,22.81,Heart Blockage,IT Band Syndrome,Maintenance,Beginner,Male,"Elliptical Trainer 20min, Stationary Cycling 20min, Yoga 30min","Seated Lat Pulldown, Seated Arnold Press, Resistance Band Rows","Aqua Aerobics, Light Swimming, Low-Impact Aerobics","Seated Cable Row, Seated Arnold Press, Machine Chest Press","Gentle Yoga, Light Swimming, Breathing Exercises","Chest-Supported Row, Seated Cable Row, Crunches",Rest & Recovery
44,149.2,82.0,36.84,Regular,Nerve Injury,Fat Loss,Intermediate,Female,Rest & Recovery,"Cable Chest Fly, Overhead Shoulder Press, Close-Grip Bench Press","Leg Press, Lateral Band Walk, Hip Thrust","Hammer Curl, Pull-Ups, Bent-Over Barbell Row","Leg Extension, Side Plank, Pallof Press","Side Plank, Hanging Knee Raise, Mountain Climbers","Machine Chest Press, Dumbbell Lateral Raise, Wide-Grip Lat Pulldown"
21,162.5,51.4,19.47,Regular,Toe Fracture,Muscle Gain,Advance,Female,"Push-Ups, Close-Grip Bench Press, Front Raise, Dips","Reverse Fly, Hammer Curl, EZ Bar Curl, Barbell Bicep Curl","Cable Crunch, Dead Bug, Hanging Knee Raise, V-Ups","Dumbbell Chest Press, Arnold Press, Incline Dumbbell Press, Concentration Curl","Seated Arnold Press, Chest-Supported Row, Seated Bicep Curl, Seated Face Pulls","Crunches, EZ Bar Curl, Hammer Curl, Seated Cable Row",Rest & Recovery
